ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	1.0	5.21875	0.46875	0.9041666666666667	0.029166666666666674
ecc2	1.0	2.0	5.59375	0.21875	0.7008928571428572	0.01339285714285715
ecc3	2.0	3.0	6.03125	0.28125	0.9	0.09999999999999998
ecc4	3.0	4.0	6.145833333333334	0.3541666666666665	0.7575757575757576	0.0757575757575758
