ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	1.0	6.40625	0.78125	0.875	0.0
ecc2	1.0	2.0	6.3125	0.5	0.8708333333333333	0.004166666666666652
ecc3	2.0	3.0	6.3125	0.1875	0.8035714285714286	0.05357142857142855
ecc4	3.0	4.0	6.270833333333334	0.2708333333333335	0.7083333333333334	0.0
