ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	2.25	8.5546875	1.7216417435020417	0.8245967741935484	0.0595739690205338
ecc2	2.25	4.5	8.578125	1.4651718382582297	0.7798125746714456	0.033974579488612024
ecc3	4.5	6.75	8.6	1.3033610397737074	0.8201754385964912	0.088318131411978
ecc4	6.75	9.0	8.765625	1.0414973820778428	0.6887019230769231	0.07657485786632921
