ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	1.0	11.875	0.6875	0.75	0.0625
ecc2	1.0	2.0	11.5625	0.9375	0.78125	0.15625
ecc3	2.0	3.0	12.09375	0.90625	0.78125	0.03125
ecc4	3.0	4.0	12.395833333333332	0.979166666666667	0.7010869565217391	0.048913043478260865
