ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	1.0	12.59375	0.84375	0.71875	0.09375
ecc2	1.0	2.0	12.28125	0.78125	0.84375	0.03125
ecc3	2.0	3.0	12.28125	0.59375	0.875	0.0625
ecc4	3.0	4.0	12.208333333333332	1.041666666666667	0.7028985507246377	0.03623188405797101
