	roi	ecc_bin_num	ab_r2_mean	ab_r2_sem	af_r2_mean	af_r2_sem	ab_af_diff	p_val_unilateral	p_text_unilateral	p_val_bilateral	p_text_bilateral
0	V3AB	7	0.06215943915488509	0.009790171854883806	0.03681815155074844	0.0033736100010416815	0.025341287604136647	0.015625	p < 0.05	0.03125	p < 0.05
0	V3AB	8	0.049094649113616246	0.007430867027936622	0.03258080562838049	0.00330337150648764	0.016513843485235755	0.0078125	p < 0.01	0.015625	p < 0.05
0	V3AB	9	0.07557906552978885	0.00979707610544572	0.042723057165040955	0.004014835109863587	0.0328560083647479	0.00390625	p < 0.01	0.0078125	p < 0.01
0	hMT+	0	0.20110528026150154	0.028840786332796787	0.18240320066643745	0.02918885911114795	0.01870207959506409	0.08984375	p = 0.09	0.1796875	p = 0.18
0	hMT+	1	0.1892792519307105	0.01927862159948914	0.1616278100257251	0.019320471434717153	0.02765144190498539	0.0234375	p < 0.05	0.046875	p < 0.05
0	hMT+	2	0.1613939082463401	0.018340538745474425	0.13287234484482607	0.01761839696176639	0.028521563401514016	0.01171875	p < 0.05	0.0234375	p < 0.05
0	hMT+	3	0.1365823626318261	0.015192470353020602	0.09478787390479859	0.011755059949363442	0.04179448872702751	0.00390625	p < 0.01	0.0078125	p < 0.01
0	hMT+	4	0.11031569718221633	0.015537537229427146	0.0775181255056725	0.012834395349648553	0.03279757167654383	0.00390625	p < 0.01	0.0078125	p < 0.01
0	hMT+	5	0.08171917750646343	0.010622844349719574	0.058174941067335985	0.007302191546017754	0.023544236439127446	0.015625	p < 0.05	0.03125	p < 0.05
0	hMT+	6	0.05773024066781203	0.0062382525142688945	0.044754036122992995	0.006567829633410947	0.012976204544819035	0.0078125	p < 0.01	0.015625	p < 0.05
0	hMT+	7	0.03284861508463845	0.003397893322328617	0.028471617852518262	0.001272989974264752	0.004376997232120185	0.14453125	p = 0.14	0.2890625	p = 0.29
0	hMT+	8	0.027579554354950103	0.0030435096557345793	0.024519676291969016	0.0015365399528034914	0.0030598780629810876	0.1484375	p = 0.15	0.296875	p = 0.30
0	hMT+	9	0.051881261318293626	0.005435147715846654	0.03785191808953623	0.003576580955282374	0.014029343228757395	0.00390625	p < 0.01	0.0078125	p < 0.01
0	LO	0	0.18732874663811583	0.019903678581379966	0.19050360325325694	0.028259971471457188	-0.0031748566151411084	0.41015625	p = 0.41	0.8203125	p = 0.82
0	LO	1	0.17160017081134563	0.012965202710161036	0.160706085137774	0.021968041066464827	0.010894085673571613	0.29296875	p = 0.29	0.5859375	p = 0.59
0	LO	2	0.151922094098701	0.01267596842332605	0.1426567624271125	0.020453167543188478	0.009265331671588495	0.2421875	p = 0.24	0.484375	p = 0.48
0	LO	3	0.13085458402123823	0.01018799342540808	0.10743638423623644	0.014154647044338487	0.023418199785001786	0.015625	p < 0.05	0.03125	p < 0.05
0	LO	4	0.11290658793186015	0.0076754781419684755	0.08846783318525218	0.012372762557635687	0.024438754746607963	0.00390625	p < 0.01	0.0078125	p < 0.01
0	LO	5	0.08232640189942153	0.010748002298482317	0.06183725541990702	0.009458499080285388	0.02048914647951451	0.0	p < 0.0001	0.0	p < 0.0001
0	LO	6	0.07208601483221873	0.010365569857604076	0.046039924697404144	0.005125543110956782	0.026046090134814584	0.00390625	p < 0.01	0.0078125	p < 0.01
0	LO	7	0.0448285704289713	0.005154448361927812	0.02968968701536665	0.0030055956408575127	0.01513888341360465	0.01171875	p < 0.05	0.0234375	p < 0.05
0	LO	8	0.03917812156070295	0.007556969653625757	0.027437571696951695	0.0027307043754095663	0.011740549863751257	0.0078125	p < 0.01	0.015625	p < 0.05
0	LO	9	0.05849459665409987	0.009406904506813198	0.04631861425603953	0.005454149207279564	0.012175982398060337	0.0078125	p < 0.01	0.015625	p < 0.05
0	VO	0	0.13466557096710818	0.017359917010762015	0.12025513655900569	0.02052343482878922	0.014410434408102496	0.08203125	p = 0.08	0.1640625	p = 0.16
0	VO	1	0.14193443184479995	0.019833386065452936	0.11036989721770729	0.021930408404319493	0.03156453462709266	0.00390625	p < 0.01	0.0078125	p < 0.01
0	VO	2	0.14028757791877927	0.018029658912215207	0.10457482507343671	0.022476241015330425	0.03571275284534256	0.0078125	p < 0.01	0.015625	p < 0.05
0	VO	3	0.12989144513241746	0.013594577410325857	0.08535131509392366	0.012762135118273907	0.0445401300384938	0.00390625	p < 0.01	0.0078125	p < 0.01
0	VO	4	0.10898720480446092	0.009780262000886285	0.07221455316253744	0.010189027158219262	0.036772651641923476	0.00390625	p < 0.01	0.0078125	p < 0.01
0	VO	5	0.08367191420334011	0.008123902897892677	0.061156299287963824	0.00936126463279638	0.022515614915376285	0.0	p < 0.0001	0.0	p < 0.0001
0	VO	6	0.06040245844475772	0.008004739775596494	0.048191881457573346	0.007304209787775886	0.012210576987184377	0.015625	p < 0.05	0.03125	p < 0.05
0	VO	7	0.04010393205754121	0.0031723652439960464	0.032601949958573975	0.0021747880068742117	0.0075019820989672345	0.03515625	p < 0.05	0.0703125	p = 0.07
0	VO	8	0.033983172612322476	0.003145678949283186	0.026908443225309154	0.0019348811571258116	0.0070747293870133225	0.03515625	p < 0.05	0.0703125	p = 0.07
0	VO	9	0.05079542614850026	0.00456902750952851	0.04290736351904548	0.004202035267760261	0.007888062629454781	0.046875	p < 0.05	0.09375	p = 0.09
0	iIPS	0	0.15011868471358508	0.024324292972276736	0.12408647282569316	0.02496977921619185	0.026032211887891926	0.00390625	p < 0.01	0.0078125	p < 0.01
0	iIPS	1	0.14625996493518445	0.019448372064167246	0.12047099937322645	0.02143282221708296	0.025788965561958005	0.0078125	p < 0.01	0.015625	p < 0.05
0	iIPS	2	0.12293648065509857	0.01245664057244082	0.09527720571913262	0.016207127117411516	0.027659274935965955	0.00390625	p < 0.01	0.0078125	p < 0.01
0	iIPS	3	0.10949035572133622	0.016756109500938525	0.0750952516891932	0.015938472448018576	0.03439510403214302	0.00390625	p < 0.01	0.0078125	p < 0.01
0	iIPS	4	0.08203651235156827	0.0096908821558656	0.05284168316672071	0.0082021243429127	0.02919482918484756	0.00390625	p < 0.01	0.0078125	p < 0.01
0	iIPS	5	0.06119929786046714	0.005286778897460299	0.03837830610869228	0.004690393124227468	0.022820991751774863	0.00390625	p < 0.01	0.0078125	p < 0.01
0	iIPS	6	0.043166806962670515	0.004085349696993699	0.033501611785926026	0.004199327147068555	0.009665195176744489	0.0078125	p < 0.01	0.015625	p < 0.05
0	iIPS	7	0.03173407605654896	0.0017224091484958303	0.03013062678452886	0.0034972015681697098	0.0016034492720201007	0.30078125	p = 0.30	0.6015625	p = 0.60
0	iIPS	8	0.028766140198095827	0.0021406750829964815	0.02984378205464552	0.004750399962296749	-0.001077641856549693	0.390625	p = 0.39	0.78125	p = 0.78
0	iIPS	9	0.04574811938378712	0.00490313430316288	0.03517673538457288	0.003970261396023241	0.010571383999214236	0.0390625	p < 0.05	0.078125	p = 0.08
0	sIPS	0	0.11122369771190296	0.011170215713450489	0.07616521625997741	0.010175646208411313	0.035058481451925555	0.0	p < 0.0001	0.0	p < 0.0001
0	sIPS	1	0.10345711629030493	0.01113095992380169	0.077083140608562	0.010936604606826585	0.026373975681742934	0.0078125	p < 0.01	0.015625	p < 0.05
0	sIPS	2	0.08732726933910906	0.009660284400405528	0.06697900399838758	0.008486428054880276	0.020348265340721483	0.00390625	p < 0.01	0.0078125	p < 0.01
0	sIPS	3	0.07017439140549578	0.00677359624659415	0.0515949852291112	0.0056256745421827455	0.01857940617638458	0.00390625	p < 0.01	0.0078125	p < 0.01
0	sIPS	4	0.05472200178748561	0.004056957847615066	0.040076091302883685	0.003858044056435856	0.014645910484601926	0.00390625	p < 0.01	0.0078125	p < 0.01
0	sIPS	5	0.044372830046390754	0.0029818558586037964	0.033190719527070034	0.004098770296781372	0.01118211051932072	0.0078125	p < 0.01	0.015625	p < 0.05
0	sIPS	6	0.03501913440914002	0.0026572683998234525	0.029515259660341367	0.0027937071370134695	0.005503874748798654	0.0078125	p < 0.01	0.015625	p < 0.05
0	sIPS	7	0.028020857124159363	0.002788580645389473	0.026907930794812303	0.0016698592495247595	0.0011129263293470602	0.37109375	p = 0.37	0.7421875	p = 0.74
0	sIPS	8	0.026933654342098413	0.0034518729103054954	0.02739817473025255	0.0034924005286126785	-0.0004645203881541368	0.4453125	p = 0.45	0.890625	p = 0.89
0	sIPS	9	0.042753741780783484	0.003847298669495648	0.035414259009574095	0.003538251641409734	0.007339482771209389	0.00390625	p < 0.01	0.0078125	p < 0.01
0	iPCS	0	0.13200817408422078	0.022836660949819843	0.1076002632986003	0.017960929002840135	0.024407910785620476	0.00390625	p < 0.01	0.0078125	p < 0.01
0	iPCS	1	0.1174503888134735	0.019642319417195988	0.09602511570334091	0.016712584843529787	0.021425273110132592	0.00390625	p < 0.01	0.0078125	p < 0.01
0	iPCS	2	0.0895844840310065	0.01395552903608147	0.07518648733158495	0.011482098573255078	0.014397996699421545	0.0078125	p < 0.01	0.015625	p < 0.05
0	iPCS	3	0.06775898185298396	0.009985103618459388	0.0521375510706537	0.007228177150405625	0.015621430782330255	0.0	p < 0.0001	0.0	p < 0.0001
0	iPCS	4	0.05184090433741528	0.006202464073399943	0.04184915488790117	0.00451390725789106	0.009991749449514115	0.0	p < 0.0001	0.0	p < 0.0001
0	iPCS	5	0.04397516205099109	0.003967786969303941	0.03750486512025843	0.004135928270273574	0.006470296930732665	0.01953125	p < 0.05	0.0390625	p < 0.05
0	iPCS	6	0.03242720354463504	0.0015314439259545168	0.028013127297143024	0.001114586744219831	0.004414076247492016	0.00390625	p < 0.01	0.0078125	p < 0.01
0	iPCS	7	0.024013709847458084	0.0012798182361056822	0.021815308705641558	0.000546006528665905	0.0021984011418165264	0.109375	p = 0.11	0.21875	p = 0.22
0	iPCS	8	0.02447909884333227	0.0028368223505710233	0.020809318147228525	0.0020497605928559235	0.003669780696103745	0.03125	p < 0.05	0.0625	p = 0.06
0	iPCS	9	0.03818010239053109	0.0032663954768219344	0.026495250191250902	0.0021066802783613605	0.011684852199280185	0.0	p < 0.0001	0.0	p < 0.0001
0	sPCS	0	0.1458672640272961	0.021518839338676304	0.10646317680029754	0.021178923038547803	0.03940408722699856	0.00390625	p < 0.01	0.0078125	p < 0.01
0	sPCS	1	0.10675333879486305	0.01662600403020593	0.0793669427008645	0.01433665132698346	0.027386396093998552	0.00390625	p < 0.01	0.0078125	p < 0.01
0	sPCS	2	0.08234582770759791	0.01029425418863817	0.060373788581568014	0.008865802120108447	0.021972039126029894	0.00390625	p < 0.01	0.0078125	p < 0.01
0	sPCS	3	0.057506105234972134	0.007690861657989902	0.046307364815313924	0.008634191185808271	0.01119874041965821	0.0078125	p < 0.01	0.015625	p < 0.05
0	sPCS	4	0.03907114655891823	0.002583726747223655	0.03257222732136121	0.002822680703567565	0.0064989192375570215	0.01171875	p < 0.05	0.0234375	p < 0.05
0	sPCS	5	0.036242311674496874	0.0020575431804048683	0.03086412452568254	0.0026991985227737304	0.005378187148814335	0.05859375	p = 0.06	0.1171875	p = 0.12
0	sPCS	6	0.027950797168702017	0.001889867335612446	0.02353788149053964	0.0014654598087648892	0.004412915678162377	0.0390625	p < 0.05	0.078125	p = 0.08
0	sPCS	7	0.023118637553308535	0.002316238778636789	0.021094388774263145	0.000708030516597793	0.00202424877904539	0.17578125	p = 0.18	0.3515625	p = 0.35
0	sPCS	8	0.02157137102049112	0.002429607910146701	0.019267528961698928	0.0016006885051381911	0.0023038420587921937	0.08203125	p = 0.08	0.1640625	p = 0.16
0	sPCS	9	0.03239526686552639	0.0021252049677483714	0.025862724427811602	0.0023552337951571046	0.00653254243771479	0.0078125	p < 0.01	0.015625	p < 0.05
0	mPCS	0	0.0842197432972298	0.013769475760348357	0.06073691107444089	0.010261870456357082	0.023482832222788907	0.00390625	p < 0.01	0.0078125	p < 0.01
0	mPCS	1	0.07665364133885622	0.01181193811191159	0.05864086572170586	0.008330687264976546	0.018012775617150353	0.00390625	p < 0.01	0.0078125	p < 0.01
0	mPCS	2	0.05861213598140401	0.011201182713267557	0.04838406018224233	0.00937378777944832	0.010228075799161677	0.0546875	p = 0.05	0.109375	p = 0.11
0	mPCS	3	0.04578894136537843	0.008854014424498104	0.037831667484071026	0.007241229854803384	0.007957273881307403	0.01953125	p < 0.05	0.0390625	p < 0.05
0	mPCS	4	0.039066549382263525	0.005983238314564597	0.0324576480178044	0.0064416623062173725	0.006608901364459123	0.015625	p < 0.05	0.03125	p < 0.05
0	mPCS	5	0.03499102005921364	0.004473667204191009	0.029693563823277758	0.005131229661761858	0.005297456235935881	0.0078125	p < 0.01	0.015625	p < 0.05
0	mPCS	6	0.029424318892693757	0.004563889188154371	0.026515093798825044	0.0043205016971407375	0.002909225093868713	0.0703125	p = 0.07	0.140625	p = 0.14
0	mPCS	7	0.02500326335822728	0.002560870472590899	0.02402598510021614	0.0032226141397352576	0.0009772782580111383	0.33984375	p = 0.34	0.6796875	p = 0.68
0	mPCS	8	0.02196074859725038	0.0017418182718339718	0.020249432644811993	0.002259792721610921	0.0017113159524383866	0.20703125	p = 0.21	0.4140625	p = 0.41
0	mPCS	9	0.03396744084028426	0.002875979693911992	0.027659453904827817	0.002804226255278669	0.006307986935456443	0.0234375	p < 0.05	0.046875	p < 0.05
