trial	stair_mean	stair_sem	perf_mean	perf_sem
1	8.277777777777779	1.0841978642380468	NaN	NaN
2	8.277777777777779	1.0841978642380468	NaN	NaN
3	8.277777777777779	1.0841978642380468	NaN	NaN
4	8.277777777777779	1.0841978642380468	NaN	NaN
5	8.277777777777779	1.0841978642380468	NaN	NaN
6	8.277777777777779	1.0841978642380468	NaN	NaN
7	8.277777777777779	1.0841978642380468	NaN	NaN
8	8.277777777777779	1.0841978642380468	NaN	NaN
9	8.277777777777779	1.0841978642380468	NaN	NaN
10	8.277777777777779	1.0841978642380468	NaN	NaN
11	8.38888888888889	1.1504925714521108	NaN	NaN
12	8.222222222222221	1.1516417236328287	0.7222222222222222	0.15713484026367722
13	8.277777777777779	1.1755144470263004	0.7222222222222222	0.15068918687339306
14	8.222222222222221	1.1788853731826756	0.7592592592592592	0.10440522360143446
15	8.055555555555555	1.286204100310025	0.8101851851851851	0.07353474292208872
16	8.333333333333334	1.2149857925879117	0.8	0.06886264220942652
17	8.38888888888889	1.2496913199113324	0.7518518518518519	0.039890109682477824
18	8.277777777777779	1.3005222123021805	0.7648148148148147	0.04212981503392602
19	8.166666666666666	1.3093073414159542	0.7582010582010582	0.045502837762606003
20	8.166666666666666	1.2909944487358056	0.767416225749559	0.04434603992270266
21	7.888888888888889	1.1811273125260722	0.7794973544973545	0.04374138827128141
22	8.055555555555555	1.2000146971469168	0.7893658810325478	0.03649057358945766
23	8.166666666666666	1.126872339638022	0.7799943883277218	0.031046110021926594
24	7.944444444444445	1.1664776868862632	0.7802037468704136	0.02673269685249388
25	8.11111111111111	1.2240246450009349	0.7880767380767382	0.02699798835902383
26	8.222222222222221	1.1755144470263001	0.7786620786620787	0.026254275817822664
27	8.222222222222221	1.2539180218992543	0.777765059015059	0.026594131786301697
28	8.277777777777779	1.2347839317162703	0.7769886159592042	0.025741323796887157
29	8.222222222222221	1.2475725989980395	0.7761249870318498	0.025833998171138173
30	8.222222222222221	1.2475725989980395	0.7761249870318498	0.025833998171138173
31	8.222222222222221	1.2475725989980395	0.7761249870318498	0.025833998171138173
32	8.222222222222221	1.2475725989980395	0.7761249870318498	0.025833998171138173
33	8.222222222222221	1.2475725989980395	0.7761249870318498	0.025833998171138173
34	8.222222222222221	1.2475725989980395	0.7761249870318498	0.025833998171138173
35	8.222222222222221	1.2475725989980395	0.7761249870318498	0.025833998171138173
36	8.222222222222221	1.2475725989980395	0.7761249870318498	0.025833998171138173
37	8.222222222222221	1.2475725989980395	0.7761249870318498	0.025833998171138173
38	8.222222222222221	1.2475725989980395	0.7761249870318498	0.025833998171138173
39	8.38888888888889	1.1710047841855888	0.7761249870318498	0.025833998171138173
40	8.38888888888889	1.071928161008617	0.7680503341687552	0.023717624748186762
41	8.38888888888889	1.0829771494232183	0.770811833505332	0.023936624701502554
42	8.277777777777779	1.1307783213313498	0.7759674240066397	0.02160576407189904
43	8.11111111111111	1.0226707090694993	0.7745431860498939	0.018612880599765794
44	8.666666666666666	1.0	0.7748708801721769	0.01768213883784974
45	8.722222222222221	1.0620103394973583	0.7591881273231388	0.019394267229129385
46	8.666666666666666	0.9799578870122226	0.7588059163059163	0.018102877974835015
47	8.666666666666666	1.0801234497346432	0.7640522118782989	0.016516640976097615
48	8.444444444444445	1.1766391621109045	0.7665205276920253	0.018935530326460857
49	8.444444444444445	1.1933826953226658	0.7665251839768747	0.02191704877593511
50	8.38888888888889	1.2401285704523561	0.7663355623775413	0.022098966213672865
51	8.222222222222221	1.2570787221094177	0.7685956380783967	0.022978676988207568
52	8.222222222222221	1.2218614186063244	0.7701695105637758	0.025236509818139786
53	8.166666666666666	1.178511301977579	0.7725303125952768	0.023775313883607492
54	8.055555555555555	1.251806454829473	0.7716975597340354	0.026047428574496757
55	8.055555555555555	1.229416058459128	0.7719932471242479	0.025740134656400338
56	8.5	1.1649647450214349	0.7684633246513912	0.026304799452836317
57	8.444444444444445	1.1664776868862632	0.7622403650827118	0.02591521372866502
58	8.444444444444445	1.1664776868862632	0.7622403650827118	0.02591521372866502
59	8.444444444444445	1.1664776868862632	0.7622403650827118	0.02591521372866502
60	8.444444444444445	1.1664776868862632	0.7622403650827118	0.02591521372866502
61	8.444444444444445	1.1664776868862632	0.7622403650827118	0.02591521372866502
62	8.444444444444445	1.1664776868862632	0.7622403650827118	0.02591521372866502
63	8.444444444444445	1.1664776868862632	0.7622403650827118	0.02591521372866502
64	8.444444444444445	1.1664776868862632	0.7622403650827118	0.02591521372866502
65	8.444444444444445	1.1664776868862632	0.7622403650827118	0.02591521372866502
