ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_sem	ecc_perf_mean	ecc_perf_sem
ecc1	0.0	1.0	7.916666666666667	1.1349319083134177	0.8356419043919044	0.022214356348607564
ecc2	1.0	2.0	7.930555555555555	1.1301795692216645	0.7828373015873016	0.03442048206813896
ecc3	2.0	3.0	8.159722222222221	1.1261491656712939	0.8131003256003255	0.030156400134592254
ecc4	3.0	4.0	8.3125	1.0881050790890232	0.7442811448944507	0.025648766756065183
