subject	FullScreenAttendFix_stair_mean	FullScreenAttendFix_stair_sem	FullScreenAttendFix_perf_mean	FullScreenAttendFix_perf_sem	FullScreenAttendBar_stair_mean	FullScreenAttendBar_stair_sem	FullScreenAttendBar_perf_mean	FullScreenAttendBar_perf_sem	GazeCenterAttendFix_stair_mean	GazeCenterAttendFix_stair_sem	GazeCenterAttendFix_perf_mean	GazeCenterAttendFix_perf_sem	GazeCenterAttendBar_stair_mean	GazeCenterAttendBar_stair_sem	GazeCenterAttendBar_perf_mean	GazeCenterAttendBar_perf_sem	GazeLeftAttendFix_stair_mean	GazeLeftAttendFix_stair_sem	GazeLeftAttendFix_perf_mean	GazeLeftAttendFix_perf_sem	GazeLeftAttendBar_stair_mean	GazeLeftAttendBar_stair_sem	GazeLeftAttendBar_perf_mean	GazeLeftAttendBar_perf_sem	GazeRightAttendFix_stair_mean	GazeRightAttendFix_stair_sem	GazeRightAttendFix_perf_mean	GazeRightAttendFix_perf_sem	GazeRightAttendBar_stair_mean	GazeRightAttendBar_stair_sem	GazeRightAttendBar_perf_mean	GazeRightAttendBar_perf_sem
sub-000	5.756458333333333	0.634489345781877	0.8025711129280413	0.004010193461517937	9.384166666666665	0.9381815512020437	0.7405918249724872	0.02502766413263155	6.091188524590164	1.0714267817935939	0.7694939641012674	0.01476324041528176	8.115266393442624	1.193465019942862	0.7626597312807182	0.016732496803123147	6.644979508196721	1.0637837202587026	0.7588399767372596	0.02487422498804716	8.525102459016395	1.0667737336616796	0.7659227751342214	0.02302984968947525	6.173155737704919	0.9393132347861904	0.8060596293003354	0.012512819124286178	8.429303278688524	1.1207134430720107	0.7809010853890967	0.01657264119727471
