subject	session	task	gaze	parameter	roi		n	r	CI95%	r2	adj_r2	p-val	BF10	power
001	01	attend-bar	Left	height	V2	pearson	5184	-0.01677190311420785	[-0.04  0.01]	0.00028129673407237493	-0.00010462054184579017	0.2272894030830831	0.036	0.22663413546179048
001	01	attend-bar	Left	height	V3	pearson	5184	0.1282422956564935	[0.1  0.15]	0.016446086395247493	0.016066409146220262	1.8699341162417403e-20	7.824e+16	0.9999999999998785
001	01	attend-bar	Left	height	V3AB	pearson	5184	0.25819305291263395	[0.23 0.28]	0.06666365257234619	0.06630336060267716	1.0011124398881843e-79	6.948e+75	1.0
001	01	attend-bar	Left	height	VO	pearson	5184	0.23853452290109942	[0.21 0.26]	0.056898718615655125	0.05653465712892114	5.5768284656809375e-68	1.363e+64	1.0
001	01	attend-bar	Left	height	hMT+	pearson	5184	0.23272693506599998	[0.21 0.26]	0.05416182630521417	0.05379670830726224	1.0418378868546874e-64	7.501e+60	1.0
001	01	attend-bar	Left	height	iIPS	pearson	5184	-0.06330266609774927	[-0.09 -0.04]	0.004007227535083135	0.003622748564820588	5.084569076188091e-06	571.721	0.995379712044697
001	01	attend-bar	Left	height	iPCS	pearson	5184	0.21967885656759553	[0.19 0.25]	0.04825880002284621	0.04789140330407493	1.1057000305823012e-57	7.531e+53	1.0
001	01	attend-bar	Left	height	mPCS	pearson	5184	0.1934920129349493	[0.17 0.22]	0.03743915906961859	0.03706758568960289	6.581409965084534e-45	1.451e+41	1.0
001	01	attend-bar	Left	height	sIPS	pearson	5184	0.1642217157969235	[0.14 0.19]	0.02696877193928551	0.026593156719034283	1.1554503431511043e-32	9.826e+28	1.0
001	01	attend-bar	Left	height	sPCS	pearson	5184	0.4155277923221277	[0.39 0.44]	0.1726633461921013	0.17234397284571734	1.3817187508544827e-215	2.778e+211	1.0
001	01	attend-bar	Left	x	LO	pearson	5184	0.8470474284419354	[0.84 0.85]	0.7174893460300956	0.7173802896108832	0.0	inf	1.0
001	01	attend-bar	Left	x	V1	pearson	5184	0.6473348171064698	[0.63 0.66]	0.4190423654382667	0.4188181007655928	0.0	inf	1.0
001	01	attend-bar	Left	x	V2	pearson	5184	0.7877845123899955	[0.78 0.8 ]	0.620604437961543	0.6204579814620106	0.0	inf	1.0
001	01	attend-bar	Left	x	V3	pearson	5184	0.8713871274097998	[0.86 0.88]	0.7593155258155028	0.7592226153834686	0.0	inf	1.0
001	01	attend-bar	Left	x	V3AB	pearson	5184	0.9163223334336217	[0.91 0.92]	0.8396466187492374	0.8395847181967376	0.0	inf	1.0
001	01	attend-bar	Left	x	VO	pearson	5184	0.8873895024967752	[0.88 0.89]	0.7874601291414741	0.7873780832542483	0.0	inf	1.0
001	01	attend-bar	Left	x	hMT+	pearson	5184	0.7738654710548556	[0.76 0.78]	0.5988677672909536	0.5987129198743509	0.0	inf	1.0
001	01	attend-bar	Left	x	iIPS	pearson	5184	0.8057808659828329	[0.8  0.82]	0.6492828039840441	0.6491474180755261	0.0	inf	1.0
001	01	attend-bar	Left	x	iPCS	pearson	5184	0.7772079975999028	[0.77 0.79]	0.6040522715332505	0.603899425469376	0.0	inf	1.0
001	01	attend-bar	Left	x	mPCS	pearson	5184	-0.27592572031267737	[-0.3  -0.25]	0.07613500313006985	0.07577836734668053	3.12265992625834e-91	2.064e+87	1.0
001	01	attend-bar	Left	x	sIPS	pearson	5184	0.6834532683910004	[0.67 0.7 ]	0.4671083700743408	0.4669026601226227	0.0	inf	1.0
001	01	attend-bar	Left	x	sPCS	pearson	5184	0.5434377295262623	[0.52 0.56]	0.2953245658726591	0.29505254292954874	0.0	inf	1.0
001	01	attend-bar	Right	height	LO	pearson	5184	0.36735110747988364	[0.34 0.39]	0.13494683616669703	0.13461290327195352	2.274811921285098e-165	1.995e+161	1.0
001	01	attend-bar	Right	height	V1	pearson	5184	0.049713657785363165	[0.02 0.08]	0.0024714477704001997	0.0020863759494276213	0.0003426300562385899	10.57	0.9475613414393568
001	01	attend-bar	Right	height	V2	pearson	5184	0.06731967054795507	[0.04 0.09]	0.004531938042685209	0.004147661624249732	1.2262313882235753e-06	2238.315	0.9980947070603937
001	01	attend-bar	Right	height	V3	pearson	5184	-0.028135588451524987	[-0.06 -0.  ]	0.0007916113375135862	0.0004058910562310114	0.042798117132173734	0.135	0.5263111178318424
001	01	attend-bar	Right	height	V3AB	pearson	5184	0.2236869031409407	[0.2  0.25]	0.05003583063678459	0.04966911989779099	8.567880442921163e-60	9.528e+55	1.0
001	01	attend-bar	Right	height	VO	pearson	5184	0.3604488409760985	[0.34 0.38]	0.12992336696101273	0.12958749487722998	7.599128552416676e-159	6.121e+154	1.0
001	01	attend-bar	Right	height	hMT+	pearson	5184	0.19826170510066476	[0.17 0.22]	0.03930770370942296	0.03893685163596583	4.1816727448101383e-47	2.225e+43	1.0
001	01	attend-bar	Right	height	iIPS	pearson	5184	0.18461154313402842	[0.16 0.21]	0.034081421858327236	0.03370855230490444	5.714182441907585e-41	1.757e+37	1.0
001	01	attend-bar	Right	height	iPCS	pearson	5184	0.11191552716159467	[0.08 0.14]	0.012525085219857634	0.012143894362965146	6.404148881370204e-16	2.619e+12	0.9999999995613221
001	01	attend-bar	Right	height	mPCS	pearson	5184	0.572792831715118	[0.55 0.59]	0.32809162806422343	0.3278322540545976	0.0	inf	1.0
001	01	attend-bar	Right	height	sIPS	pearson	5184	0.2990602964374541	[0.27 0.32]	0.08943706090525791	0.08908556006021073	1.3810052278929562e-107	4.245e+103	1.0
001	01	attend-bar	Right	height	sPCS	pearson	5184	0.2674575638410054	[0.24 0.29]	0.07153354845576547	0.07117513639186102	1.2548745391839379e-85	5.324e+81	1.0
001	01	attend-bar	Right	x	LO	pearson	5184	0.8409452487617798	[0.83 0.85]	0.7071889114150117	0.7070758787616301	0.0	inf	1.0
001	01	attend-bar	Right	x	V1	pearson	5184	0.6936808385204347	[0.68 0.71]	0.4811931057304134	0.4809928328509424	0.0	inf	1.0
001	01	attend-bar	Right	x	V2	pearson	5184	0.9187378655470875	[0.91 0.92]	0.8440792655900182	0.8440190761538438	0.0	inf	1.0
001	01	attend-bar	Right	x	V3	pearson	5184	0.8210718599320175	[0.81 0.83]	0.6741589991722226	0.6740332161184384	0.0	inf	1.0
001	01	attend-bar	Right	x	V3AB	pearson	5184	0.83914291734922	[0.83 0.85]	0.7041608357373599	0.7040466341684495	0.0	inf	1.0
001	01	attend-bar	Right	x	VO	pearson	5184	0.8139014555988114	[0.8  0.82]	0.6624355794258641	0.6623052708288464	0.0	inf	1.0
001	01	attend-bar	Right	x	hMT+	pearson	5184	0.7722773923808562	[0.76 0.78]	0.596412370782575	0.5962565755194145	0.0	inf	1.0
001	01	attend-bar	Right	x	iIPS	pearson	5184	0.8248938614161819	[0.82 0.83]	0.6804498826020992	0.6803265279920248	0.0	inf	1.0
001	01	attend-bar	Right	x	iPCS	pearson	5184	0.8429078299482187	[0.83 0.85]	0.7104936097880151	0.7103818528336774	0.0	inf	1.0
001	01	attend-bar	Right	x	mPCS	pearson	5184	-0.1534634682333726	[-0.18 -0.13]	0.023551036082215357	0.023174101527527857	1.089532239778054e-28	1.118e+25	1.0
001	01	attend-bar	Right	x	sIPS	pearson	5184	0.7666733174346101	[0.76 0.78]	0.5877879756661905	0.587628851163456	0.0	inf	1.0
001	01	attend-bar	Right	x	sPCS	pearson	5184	0.6947399223373218	[0.68 0.71]	0.482663559689268	0.4824638544430566	0.0	inf	1.0
001	01	attend-fix	Center	height	LO	pearson	5184	0.14103538164471704	[0.11 0.17]	0.01989097887567099	0.019512631444239203	1.9197453983075404e-24	6.919e+20	0.9999999999999999
001	01	attend-fix	Center	height	V1	pearson	5184	0.05861802226531093	[0.03 0.09]	0.003436072534296488	0.003051373083431508	2.4095281144342757e-05	129.52	0.9882293954160836
001	01	attend-fix	Center	height	V2	pearson	5184	0.18818586552129712	[0.16 0.21]	0.03541391998199973	0.03504156480731602	1.567966070394231e-42	6.274e+38	1.0
001	01	attend-fix	Center	height	V3	pearson	5184	0.2303840902741652	[0.2  0.26]	0.0530768290514547	0.05271129221650073	2.0522818204935173e-63	3.851e+59	1.0
001	01	attend-fix	Center	height	V3AB	pearson	5184	0.17642348008413153	[0.15 0.2 ]	0.031125244324995954	0.030751233610587625	1.6405915184319737e-37	6.42e+33	1.0
001	01	attend-fix	Center	height	VO	pearson	5184	0.15505441089226152	[0.13 0.18]	0.024041870337146266	0.023665125257176012	2.931248702811842e-29	4.111e+25	1.0
001	01	attend-fix	Center	height	hMT+	pearson	5184	0.4587408772124307	[0.44 0.48]	0.2104431924256304	0.21013840307702036	3.18517262638318e-268	1.042e+264	1.0
001	01	attend-fix	Center	height	iIPS	pearson	5184	0.33721216069581716	[0.31 0.36]	0.11371204132114161	0.11336991124637663	4.8144889026033825e-138	1.052e+134	1.0
001	01	attend-fix	Center	height	iPCS	pearson	5184	0.1717553374826265	[0.15 0.2 ]	0.029499895953770925	0.029125257812853578	1.2960164906578862e-35	8.359e+31	1.0
001	01	attend-fix	Center	height	mPCS	pearson	5184	0.35470964699711116	[0.33 0.38]	0.12581893367281521	0.1254814771716274	1.5255774179487395e-153	3.113e+149	1.0
001	01	attend-fix	Center	height	sIPS	pearson	5184	0.3089000450786576	[0.28 0.33]	0.09541923784959669	0.09507004627957139	5.118452711891915e-115	1.102e+111	1.0
001	01	attend-fix	Center	height	sPCS	pearson	5184	0.48087199226199573	[0.46 0.5 ]	0.2312378729420209	0.23094111087791824	2.814377538412576e-298	1.095e+294	1.0
001	01	attend-fix	Center	x	LO	pearson	5184	0.7586845448457478	[0.75 0.77]	0.5756022385877995	0.575438410075384	0.0	inf	1.0
001	01	attend-fix	Center	x	V1	pearson	5184	0.723988722315476	[0.71 0.74]	0.5241596700399953	0.5239759833656235	0.0	inf	1.0
001	01	attend-fix	Center	x	V2	pearson	5184	0.7375619424098611	[0.72 0.75]	0.5439976188914072	0.5438215901783755	0.0	inf	1.0
001	01	attend-fix	Center	x	V3	pearson	5184	0.7721660494209062	[0.76 0.78]	0.5962404078782892	0.596084546233	0.0	inf	1.0
001	01	attend-fix	Center	x	V3AB	pearson	5184	0.6990467691934064	[0.68 0.71]	0.48866638551973957	0.4884689975195541	0.0	inf	1.0
001	01	attend-fix	Center	x	VO	pearson	5184	0.7858279499645008	[0.78 0.8 ]	0.6175255669454099	0.6173779219220343	0.0	inf	1.0
001	01	attend-fix	Center	x	hMT+	pearson	5184	0.6808946628027307	[0.67 0.7 ]	0.46361754183324433	0.4634104843315393	0.0	inf	1.0
001	01	attend-fix	Center	x	iIPS	pearson	5184	0.3370169282405991	[0.31 0.36]	0.11358040992072911	0.11323822903283909	7.07801542217767e-138	7.159e+133	1.0
001	01	attend-fix	Center	x	iPCS	pearson	5184	0.34619575734885044	[0.32 0.37]	0.11985150240634414	0.11951174232234729	7.066545645106684e-146	6.932e+141	1.0
001	01	attend-fix	Center	x	mPCS	pearson	5184	0.16480275634949715	[0.14 0.19]	0.02715994850039172	0.026784407079237682	6.920407426082918e-33	1.634e+29	1.0
001	01	attend-fix	Center	x	sIPS	pearson	5184	0.5214485304884139	[0.5  0.54]	0.2719085699485263	0.27162750782536416	0.0	inf	1.0
001	01	attend-fix	Center	x	sPCS	pearson	5184	0.06369846588203185	[0.04 0.09]	0.004057494555724375	0.003673034989831958	4.435753619366624e-06	651.56	0.9957511876328687
001	01	attend-fix	Left	height	LO	pearson	5184	0.2122286880536779	[0.19 0.24]	0.04504101603298532	0.04467237716636985	7.186447844110016e-54	1.203e+50	1.0
001	01	attend-fix	Left	height	V1	pearson	5184	0.16718523309083458	[0.14 0.19]	0.02795090216363669	0.02757566607105355	8.29347386451517e-34	1.344e+30	1.0
001	01	attend-fix	Left	height	V2	pearson	5184	0.1847970776327404	[0.16 0.21]	0.03414995990160108	0.033777116805635554	4.749804261428154e-41	2.111e+37	1.0
001	01	attend-fix	Left	height	V3	pearson	5184	0.1341316889954819	[0.11 0.16]	0.017991309992780678	0.017612229240027477	3.0444115250639535e-22	4.592e+18	0.9999999999999956
001	01	attend-fix	Left	height	V3AB	pearson	5184	0.14835668101485816	[0.12 0.17]	0.022009704801744377	0.021632175253318175	6.706932861587408e-27	1.88e+23	1.0
001	01	attend-fix	Left	height	VO	pearson	5184	0.13500046707853058	[0.11 0.16]	0.01822512611142142	0.017846135617737513	1.632303435422442e-22	8.509e+18	0.9999999999999973
001	01	attend-fix	Left	height	hMT+	pearson	5184	0.3879188477221074	[0.36 0.41]	0.15048103241804753	0.1501530961248293	8.768153208366833e-186	4.814e+181	1.0
001	01	attend-fix	Left	height	iIPS	pearson	5184	0.18289757476039803	[0.16 0.21]	0.03345152285323539	0.03307841014250512	3.122685555133478e-40	3.247e+36	1.0
001	01	attend-fix	Left	height	iPCS	pearson	5184	0.5658921000624789	[0.55 0.58]	0.32023386891312267	0.3199714616052335	0.0	inf	1.0
001	01	attend-fix	Left	height	mPCS	pearson	5184	0.3679892585093478	[0.34 0.39]	0.13541609437825963	0.1350823426293225	5.566976586952079e-166	8.133e+161	1.0
001	01	attend-fix	Left	height	sIPS	pearson	5184	0.25553539841559303	[0.23 0.28]	0.06529833984341586	0.06493752082772142	4.4648587335094e-78	1.576e+74	1.0
001	01	attend-fix	Left	height	sPCS	pearson	5184	0.3330844181828251	[0.31 0.36]	0.11094522963619109	0.1106020315005557	1.5675946662809058e-134	3.28e+130	1.0
001	01	attend-fix	Left	x	LO	pearson	5184	0.6984419954578225	[0.68 0.71]	0.4878212210191049	0.48762350676356314	0.0	inf	1.0
001	01	attend-fix	Left	x	V1	pearson	5184	0.5476322763467181	[0.53 0.57]	0.2999011100966882	0.2996308538180149	0.0	inf	1.0
001	01	attend-fix	Left	x	V2	pearson	5184	0.6831021470506435	[0.67 0.7 ]	0.46662854330519904	0.4664226481279381	0.0	inf	1.0
001	01	attend-fix	Left	x	V3	pearson	5184	0.675686237553643	[0.66 0.69]	0.4565518916193981	0.45634210659396646	0.0	inf	1.0
001	01	attend-fix	Left	x	V3AB	pearson	5184	0.8153407465463366	[0.81 0.82]	0.6647805329787375	0.6646511295944406	0.0	inf	1.0
001	01	attend-fix	Left	x	VO	pearson	5184	0.8100827261707808	[0.8  0.82]	0.6562340232402842	0.6561013206821835	0.0	inf	1.0
001	01	attend-fix	Left	x	hMT+	pearson	5184	0.7191830247861766	[0.71 0.73]	0.5172242231405942	0.5170378592043428	0.0	inf	1.0
001	01	attend-fix	Left	x	iIPS	pearson	5184	0.6398784563246931	[0.62 0.66]	0.40944443886847215	0.4092164691479041	0.0	inf	1.0
001	01	attend-fix	Left	x	iPCS	pearson	5184	0.27278894767268924	[0.25 0.3 ]	0.0744138099723732	0.07405650976390854	3.9256188421185856e-89	1.664e+85	1.0
001	01	attend-fix	Left	x	mPCS	pearson	5184	-0.2020361939218769	[-0.23 -0.18]	0.04081862365443825	0.04044835483515785	6.951941826450659e-49	1.312e+45	1.0
001	01	attend-fix	Left	x	sIPS	pearson	5184	0.6955420925569488	[0.68 0.71]	0.4837788025184991	0.483579527784864	0.0	inf	1.0
001	01	attend-fix	Left	x	sPCS	pearson	5184	0.17557194207518337	[0.15 0.2 ]	0.030825506844051543	0.03045138042322315	3.674002135773916e-37	2.881e+33	1.0
001	01	attend-fix	Right	height	LO	pearson	5184	0.3554427805847269	[0.33 0.38]	0.1263395702698023	0.12600231474780632	3.252150047629691e-154	1.456e+150	1.0
001	01	attend-fix	Right	height	V1	pearson	5184	0.012384247334591057	[-0.01  0.04]	0.0001533695820443257	-0.0002325970770631347	0.3726690546512846	0.026	0.14483399575908895
001	01	attend-fix	Right	height	V2	pearson	5184	0.014784461841421861	[-0.01  0.04]	0.0002185803119404591	-0.00016736117413862495	0.28720064727900174	0.031	0.18646917543152225
001	01	attend-fix	Right	height	V3	pearson	5184	0.23378319556803104	[0.21 0.26]	0.054654582530000245	0.054289654748695404	2.688226520786001e-65	2.892e+61	1.0
001	01	attend-fix	Right	height	V3AB	pearson	5184	0.31001054462151956	[0.29 0.33]	0.09610653777653116	0.09575761152205386	7.116916203486411e-116	7.89e+111	1.0
001	01	attend-fix	Right	height	VO	pearson	5184	0.11048878176553154	[0.08 0.14]	0.012207770896031254	0.011826457547602698	1.490743043236323e-15	1.14e+12	0.9999999991610572
001	01	attend-fix	Right	height	hMT+	pearson	5184	0.28873780497859325	[0.26 0.31]	0.08336952002385614	0.08301567695109935	4.25272462310012e-100	1.437e+96	1.0
001	01	attend-fix	Right	height	iIPS	pearson	5184	0.0659207598106808	[0.04 0.09]	0.004345546574017469	0.003961198203654148	2.030975733071125e-06	1378.253	0.9973830935147568
001	01	attend-fix	Right	height	iPCS	pearson	5184	0.17388780706559115	[0.15 0.2 ]	0.03023696944608025	0.029862615834594375	1.7880767062850103e-36	5.981e+32	1.0
001	01	attend-fix	Right	height	mPCS	pearson	5184	0.09017094092170222	[0.06 0.12]	0.008130798586705111	0.007747911421519538	7.82147703863898e-11	2.653e+07	0.9999973016176785
001	01	attend-fix	Right	height	sIPS	pearson	5184	0.08595861422277085	[0.06 0.11]	0.0073888833590991425	0.007005709795447013	5.682172856486571e-10	3.826e+06	0.9999889794246644
001	01	attend-fix	Right	height	sPCS	pearson	5184	0.16724591081568532	[0.14 0.19]	0.027971194684568167	0.02759596642542317	7.853981143459294e-34	1.418e+30	1.0
001	01	attend-fix	Right	x	LO	pearson	5184	0.7141668177611548	[0.7  0.73]	0.5100342435910944	0.5098451041367771	0.0	inf	1.0
001	01	attend-fix	Right	x	V1	pearson	5184	0.7300304382050739	[0.72 0.74]	0.5329444407058922	0.5327641451802045	0.0	inf	1.0
001	01	attend-fix	Right	x	V2	pearson	5184	0.6568578781174905	[0.64 0.67]	0.43146227204501203	0.4312428017775135	0.0	inf	1.0
001	01	attend-fix	Right	x	V3	pearson	5184	0.8293939299445704	[0.82 0.84]	0.687894291028899	0.6877738101530175	0.0	inf	1.0
001	01	attend-fix	Right	x	V3AB	pearson	5184	0.7191995732845811	[0.71 0.73]	0.5172480262127235	0.5170616714650735	0.0	inf	1.0
001	01	attend-fix	Right	x	VO	pearson	5184	0.70133233042675	[0.69 0.71]	0.49186703770181606	0.49167088523615377	0.0	inf	1.0
001	01	attend-fix	Right	x	hMT+	pearson	5184	0.7040092723397765	[0.69 0.72]	0.4956290555403816	0.49543435531090485	0.0	inf	1.0
001	01	attend-fix	Right	x	iIPS	pearson	5184	0.2529755892439254	[0.23 0.28]	0.06399664875331125	0.06363532725118937	1.6600759275434145e-76	4.288e+72	1.0
001	01	attend-fix	Right	x	iPCS	pearson	5184	-0.16905552103047033	[-0.2  -0.14]	0.028579769190883796	0.02820477585723813	1.5337283905617925e-34	7.181e+30	1.0
001	01	attend-fix	Right	x	mPCS	pearson	5184	0.005517048132171708	[-0.02  0.03]	3.043782009269933e-05	-0.00035557629385429834	0.6912681364039207	0.019	0.06825364769468517
001	01	attend-fix	Right	x	sIPS	pearson	5184	0.48343393279305497	[0.46 0.5 ]	0.23370836737575998	0.2334125589864049	6.685425815771372e-302	4.572e+297	1.0
001	01	attend-fix	Right	x	sPCS	pearson	5184	0.054571871439998615	[0.03 0.08]	0.0029780891524637367	0.002593212908168163	8.453816872555995e-05	39.403	0.9757141674675132
001	02	attend-bar	Center	height	LO	pearson	5184	0.3718148821866822	[0.35 0.4 ]	0.13824630661549636	0.13791364740168266	1.1260910399127347e-169	3.966e+165	1.0
001	02	attend-bar	Center	height	V1	pearson	5184	0.09914805506384883	[0.07 0.13]	0.009830336822944	0.009448105723473876	8.393415032024696e-13	2.253e+09	0.999999900792269
001	02	attend-bar	Center	height	V2	pearson	5184	-0.10546148866015741	[-0.13 -0.08]	0.01112212559041651	0.010740393154821226	2.6856835226159215e-14	6.626e+10	0.9999999924359209
001	02	attend-bar	Center	height	V3	pearson	5184	0.04229831810657721	[0.02 0.07]	0.0017891477146451972	0.0014038125082043162	0.0023182478438624585	1.799	0.8614196536226133
001	02	attend-bar	Center	height	V3AB	pearson	5184	0.10978251838738969	[0.08 0.14]	0.012052201343477554	0.01167082794117813	2.2558524071052257e-15	7.58e+11	0.9999999988481576
001	02	attend-bar	Center	height	VO	pearson	5184	0.2705799810004794	[0.25 0.3 ]	0.07321352611821981	0.07285576256914372	1.136813233329328e-87	5.799e+83	1.0
001	02	attend-bar	Center	height	hMT+	pearson	5184	0.35816684633572204	[0.33 0.38]	0.12828348981407672	0.12794698469530197	1.0054168395230275e-156	4.664e+152	1.0
001	02	attend-bar	Center	height	iIPS	pearson	5184	0.26921381744059636	[0.24 0.29]	0.07247607950093875	0.07211803127839511	8.972016756798261e-87	7.391e+82	1.0
001	02	attend-bar	Center	height	iPCS	pearson	5184	0.14002755197259464	[0.11 0.17]	0.019607715311437693	0.01922925853294377	4.087579612888232e-24	3.273e+20	0.9999999999999999
001	02	attend-bar	Center	height	mPCS	pearson	5184	0.3075064146674142	[0.28 0.33]	0.09456019506160768	0.09421067187884835	6.014469785332331e-114	9.428e+109	1.0
001	02	attend-bar	Center	height	sIPS	pearson	5184	0.1761437957626262	[0.15 0.2 ]	0.031026636785665772	0.030652588006196746	2.1389407432136117e-37	4.932e+33	1.0
001	02	attend-bar	Center	height	sPCS	pearson	5184	0.38725610034514046	[0.36 0.41]	0.1499672872545255	0.1496391526423867	4.206689327365578e-185	1.006e+181	1.0
001	02	attend-bar	Center	x	LO	pearson	5184	0.8293443554066506	[0.82 0.84]	0.6878120598448728	0.6876915472256274	0.0	inf	1.0
001	02	attend-bar	Center	x	V1	pearson	5184	0.6663027913597662	[0.65 0.68]	0.44395940977381615	0.4437447637247036	0.0	inf	1.0
001	02	attend-bar	Center	x	V2	pearson	5184	0.7505301349223218	[0.74 0.76]	0.5632954834265186	0.5631269041883122	0.0	inf	1.0
001	02	attend-bar	Center	x	V3	pearson	5184	0.741615115610655	[0.73 0.75]	0.5499929797022052	0.5498192653535089	0.0	inf	1.0
001	02	attend-bar	Center	x	V3AB	pearson	5184	0.9246607863551005	[0.92 0.93]	0.8549975698228328	0.8549415951344803	0.0	inf	1.0
001	02	attend-bar	Center	x	VO	pearson	5184	0.7995138783479665	[0.79 0.81]	0.639222441671007	0.6390831722024375	0.0	inf	1.0
001	02	attend-bar	Center	x	hMT+	pearson	5184	0.7404194691029388	[0.73 0.75]	0.5482209902266777	0.5480465918442136	0.0	inf	1.0
001	02	attend-bar	Center	x	iIPS	pearson	5184	0.7238378829460268	[0.71 0.74]	0.523941280787786	0.5237575098095145	0.0	inf	1.0
001	02	attend-bar	Center	x	iPCS	pearson	5184	0.5555911278536054	[0.54 0.57]	0.30868150134964134	0.30841463452908535	0.0	inf	1.0
001	02	attend-bar	Center	x	mPCS	pearson	5184	0.6567381472581348	[0.64 0.67]	0.4313049940640476	0.43108546308318074	0.0	inf	1.0
001	02	attend-bar	Center	x	sIPS	pearson	5184	0.8140561947212833	[0.8  0.82]	0.662687488164096	0.6625572768103666	0.0	inf	1.0
001	02	attend-bar	Center	x	sPCS	pearson	5184	0.4750289182017703	[0.45 0.5 ]	0.22565247312794418	0.22535355495505394	3.9867659787539823e-290	7.884e+285	1.0
001	02	attend-bar	Left	height	LO	pearson	5184	0.49196522705421664	[0.47 0.51]	0.24202978463050692	0.24173718852343518	3.3975779843e-314	inf	1.0
