ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	1.0	14.53125	0.34375	0.8125	0.1875
ecc2	1.0	2.0	14.375	0.25	0.7104166666666667	0.02291666666666664
ecc3	2.0	3.0	14.53125	0.03125	0.59375	0.09375
ecc4	3.0	4.0	14.708333333333332	0.20833333333333304	0.5852272727272727	0.03977272727272729
