subject	FullScreenAttendFix_stair_mean	FullScreenAttendFix_stair_std	FullScreenAttendFix_perf_mean	FullScreenAttendFix_perf_std	FullScreenAttendBar_stair_mean	FullScreenAttendBar_stair_std	FullScreenAttendBar_perf_mean	FullScreenAttendBar_perf_std	GazeCenterAttendFix_stair_mean	GazeCenterAttendFix_stair_std	GazeCenterAttendFix_perf_mean	GazeCenterAttendFix_perf_std	GazeCenterAttendBar_stair_mean	GazeCenterAttendBar_stair_std	GazeCenterAttendBar_perf_mean	GazeCenterAttendBar_perf_std	GazeLeftAttendFix_stair_mean	GazeLeftAttendFix_stair_std	GazeLeftAttendFix_perf_mean	GazeLeftAttendFix_perf_std	GazeLeftAttendBar_stair_mean	GazeLeftAttendBar_stair_std	GazeLeftAttendBar_perf_mean	GazeLeftAttendBar_perf_std	GazeRightAttendFix_stair_mean	GazeRightAttendFix_stair_std	GazeRightAttendFix_perf_mean	GazeRightAttendFix_perf_std	GazeRightAttendBar_stair_mean	GazeRightAttendBar_stair_std	GazeRightAttendBar_perf_mean	GazeRightAttendBar_perf_std
sub-007	9.615	0.6895832074521537	0.8095217057530065	0.033538000248568595	14.506666666666666	0.4966107351056985	0.5715275041750101	0.03456028870000567	13.09016393442623	1.3321626590528213	0.6831610756430108	0.08343709516231197	14.573770491803279	0.4082757182102384	0.6725171808810969	0.03436353446509522	13.471311475409836	1.5619701466573048	0.6021881122907253	0.041726653602042724	14.360655737704919	0.6345977656015053	0.6095680358403118	0.0671432062981996	11.795081967213115	1.1869407196527975	0.8308461416552275	0.03825595205770412	14.274590163934427	0.583595620637991	0.6954990613941571	0.07520938842773779
