ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	1.0	5.25	0.4375	0.875	0.0625
ecc2	1.0	2.0	5.3125	0.125	0.5982142857142857	0.0267857142857143
ecc3	2.0	3.0	5.3125	0.1875	0.75	0.050000000000000044
ecc4	3.0	4.0	5.666666666666667	0.25	0.8127705627705628	0.05086580086580089
