ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	1.0	5.53125	0.53125	0.8990384615384616	0.024038461538461564
ecc2	1.0	2.0	5.4375	0.5625	0.7668269230769231	0.07932692307692307
ecc3	2.0	3.0	5.65625	0.34375	0.8416666666666667	0.09166666666666667
ecc4	3.0	4.0	6.020833333333334	0.2708333333333335	0.8359133126934984	0.04643962848297212
