ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	1.0	6.09375	0.28125	0.8416666666666667	0.09166666666666667
ecc2	1.0	2.0	6.0	0.1875	0.775	0.025000000000000022
ecc3	2.0	3.0	6.375	0.375	0.7980769230769231	0.04807692307692307
ecc4	3.0	4.0	6.8125	0.520833333333333	0.7549407114624507	0.027667984189723327
