trial	perf_run1	perf_run2	perf_mean	perf_std	stair_run1	stair_run2	stair_mean	stair_std
1	NaN	NaN	NaN	NaN	7	5	6.0	1.0
2	NaN	NaN	NaN	NaN	7	5	6.0	1.0
3	NaN	NaN	NaN	NaN	7	5	6.0	1.0
4	NaN	NaN	NaN	NaN	7	5	6.0	1.0
5	NaN	NaN	NaN	NaN	7	5	6.0	1.0
6	NaN	NaN	NaN	NaN	7	5	6.0	1.0
7	NaN	NaN	NaN	NaN	7	5	6.0	1.0
8	NaN	NaN	NaN	NaN	7	5	6.0	1.0
9	NaN	NaN	NaN	NaN	7	5	6.0	1.0
10	NaN	NaN	NaN	NaN	7	5	6.0	1.0
11	NaN	NaN	NaN	NaN	7	6	6.5	0.5
12	1.0	0.0	0.5	0.5	8	6	7.0	1.0
13	0.5	0.5	0.5	0.0	8	6	7.0	1.0
14	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0	8	5	6.5	1.5
15	0.75	0.75	0.75	0.0	7	5	6.0	1.0
16	0.8	0.8	0.8	0.0	7	5	6.0	1.0
17	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.0	7	4	5.5	1.5
18	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.0	6	5	5.5	0.5
19	0.875	0.75	0.8125	0.0625	6	6	6.0	0.0
20	0.8888888888888888	0.6666666666666666	0.7777777777777777	0.1111111111111111	6	6	6.0	0.0
21	0.9	0.7	0.8	0.10000000000000003	5	6	5.5	0.5
22	0.9090909090909091	0.7272727272727273	0.8181818181818181	0.09090909090909088	5	7	6.0	1.0
23	0.9166666666666666	0.6666666666666666	0.7916666666666666	0.125	6	8	7.0	1.0
24	0.8461538461538461	0.6153846153846154	0.7307692307692308	0.11538461538461536	6	9	7.5	1.5
25	0.8571428571428571	0.5714285714285714	0.7142857142857142	0.14285714285714285	6	9	7.5	1.5
26	0.8666666666666667	0.6	0.7333333333333334	0.13333333333333336	7	9	8.0	1.0
27	0.8125	0.625	0.71875	0.09375	8	8	8.0	0.0
28	0.7647058823529411	0.6470588235294118	0.7058823529411764	0.05882352941176466	8	8	8.0	0.0
29	0.7777777777777778	0.6666666666666666	0.7222222222222222	0.05555555555555558	8	8	8.0	0.0
