ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	2.25	9.140625	3.1932010903049934	0.7467790829859795	0.31577486895017354
ecc2	2.25	4.5	9.171875	3.1266011523098047	0.7317670755170755	0.12012601351028815
ecc3	4.5	6.75	9.3125	2.6456036645726053	0.6930059523809524	0.0872469362446057
ecc4	6.75	9.0	9.515625	2.237977864473865	0.7311507936507936	0.10102986787366351
