ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	2.25	7.75	0.3597145135381668	0.8729716117216116	0.05381276589243865
ecc2	2.25	4.5	7.78125	0.5111071010561289	0.8206966770374211	0.07106032068265987
ecc3	4.5	6.75	8.05	0.6919176251549022	0.6710715754833402	0.1020323594277007
ecc4	6.75	9.0	8.109375	0.8057108177721086	0.6887362637362636	0.1601973465203025
