trial	perf_run1	perf_run2	perf_run3	perf_run4	perf_mean	perf_std	stair_run1	stair_run2	stair_run3	stair_run4	stair_mean	stair_std
1	NaN	NaN	NaN	NaN	NaN	NaN	9	2	5	5	5.25	2.48746859276655
2	NaN	NaN	NaN	NaN	NaN	NaN	9	2	5	5	5.25	2.48746859276655
3	NaN	NaN	NaN	NaN	NaN	NaN	9	2	5	5	5.25	2.48746859276655
4	NaN	NaN	NaN	NaN	NaN	NaN	9	2	5	5	5.25	2.48746859276655
5	NaN	NaN	NaN	NaN	NaN	NaN	9	2	5	5	5.25	2.48746859276655
6	NaN	NaN	NaN	NaN	NaN	NaN	9	2	5	5	5.25	2.48746859276655
7	NaN	NaN	NaN	NaN	NaN	NaN	9	2	5	5	5.25	2.48746859276655
8	NaN	NaN	NaN	NaN	NaN	NaN	9	2	5	5	5.25	2.48746859276655
9	NaN	NaN	NaN	NaN	NaN	NaN	9	2	5	5	5.25	2.48746859276655
10	NaN	NaN	NaN	NaN	NaN	NaN	9	2	5	5	5.25	2.48746859276655
11	NaN	NaN	NaN	NaN	NaN	NaN	9	3	5	5	5.5	2.179449471770337
12	1.0	0.0	1.0	1.0	0.75	0.4330127018922193	9	3	5	5	5.5	2.179449471770337
13	1.0	0.5	1.0	1.0	0.875	0.21650635094610965	8	3	6	6	5.75	1.7853571071357126
14	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.7499999999999999	0.14433756729740646	8	4	6	6	6.0	1.4142135623730951
15	1.0	0.5	0.75	0.75	0.75	0.1767766952966369	8	5	6	7	6.5	1.118033988749895
16	1.0	0.4	0.8	0.6	0.7000000000000001	0.22360679774997896	7	5	5	7	6.0	1.0
17	1.0	0.5	0.8333333333333334	0.6666666666666666	0.75	0.18633899812498247	7	5	5	8	6.25	1.299038105676658
18	1.0	0.5714285714285714	0.8571428571428571	0.5714285714285714	0.75	0.18557687223952257	7	4	5	8	6.0	1.5811388300841898
19	1.0	0.625	0.875	0.625	0.78125	0.16237976320958225	6	4	4	8	5.5	1.6583123951777
20	1.0	0.6666666666666666	0.8888888888888888	0.6666666666666666	0.8055555555555555	0.14433756729740646	6	4	4	7	5.25	1.299038105676658
21	1.0	0.7	0.9	0.7	0.825	0.12990381056766584	6	3	4	7	5.0	1.5811388300841898
22	1.0	0.7272727272727273	0.9090909090909091	0.7272727272727273	0.8409090909090908	0.11809437324333252	5	3	3	8	4.75	2.0463381929681126
23	1.0	0.75	0.9166666666666666	0.6666666666666666	0.8333333333333333	0.13176156917368248	5	3	3	8	4.75	2.0463381929681126
24	1.0	0.75	0.9230769230769231	0.6923076923076923	0.841346153846154	0.12490751016121712	5	4	3	8	5.0	1.8708286933869707
25	1.0	0.6923076923076923	0.9285714285714286	0.7142857142857143	0.8337912087912088	0.133142593663916	5	4	4	7	5.0	1.224744871391589
26	1.0	0.7142857142857143	0.8666666666666667	0.7333333333333333	0.8285714285714286	0.1150766283199483	4	4	5	7	5.0	1.224744871391589
27	1.0	0.6666666666666666	0.8125	0.75	0.8072916666666666	0.1227001978061432	4	5	5	7	5.25	1.0897247358851685
28	1.0	0.6666666666666666	0.8235294117647058	0.7647058823529411	0.8137254901960784	0.1212678125181665	4	5	5	6	5.0	0.7071067811865476
29	1.0	0.6666666666666666	0.8333333333333334	0.7777777777777778	0.8194444444444444	0.12028130608117205	4	5	4	6	4.75	0.82915619758885
30	1.0	0.6666666666666666	0.8421052631578947	0.7777777777777778	0.8216374269005847	0.12059409723568001	4	5	4	6	4.75	0.82915619758885
31	1.0	0.6875	0.85	0.7777777777777778	0.8288194444444444	0.11437639141027767	4	5	4	6	4.75	0.82915619758885
32	1.0	0.7058823529411765	0.8571428571428571	0.7777777777777778	0.8352007469654529	0.10915687612689444	4	4	3	6	4.25	1.0897247358851685
33	1.0	0.7222222222222222	0.8636363636363636	0.7894736842105263	0.843833067517278	0.10310725190925174	3	4	3	6	4.0	1.224744871391589
34	1.0	0.7368421052631579	0.8695652173913043	0.8	0.8516018306636155	0.09769498890289056	3	4	3	6	4.0	1.224744871391589
35	1.0	0.75	0.875	0.8095238095238095	0.8586309523809523	0.09282422722470651	3	5	4	5	4.25	0.82915619758885
36	1.0	0.7142857142857143	0.84	0.8181818181818182	0.8431168831168832	0.10227567507605004	2	5	4	6	4.25	1.479019945774904
37	1.0	0.7272727272727273	0.8461538461538461	0.782608695652174	0.8390088172696868	0.10202345304014593	2	5	4	6	4.25	1.479019945774904
38	1.0	0.7391304347826086	0.8518518518518519	0.782608695652174	0.8433977455716586	0.09894786341090155	2	4	4	6	4.0	1.4142135623730951
39	1.0	0.75	0.8518518518518519	0.7916666666666666	0.8483796296296297	0.09473080904926112	2	5	4	6	4.25	1.479019945774904
40	1.0	0.72	0.8571428571428571	0.7916666666666666	0.8422023809523809	0.1032116596304578	2	5	3	6	4.0	1.5811388300841898
41	1.0	0.7307692307692307	0.8571428571428571	0.8	0.8469780219780221	0.09903341271366818	2	6	3	7	4.5	2.0615528128088303
42	1.0	0.7037037037037037	0.8620689655172413	0.7692307692307693	0.8337508596129286	0.11126072602725579	2	6	3	7	4.5	2.0615528128088303
43	1.0	0.7142857142857143	0.8620689655172413	0.7692307692307693	0.8363963622584312	0.10822137043513291	2	6	3	7	4.5	2.0615528128088303
44	1.0	0.7142857142857143	0.8620689655172413	0.7692307692307693	0.8363963622584312	0.10822137043513291	2	6	3	7	4.5	2.0615528128088303
45	1.0	0.7142857142857143	0.8620689655172413	0.7692307692307693	0.8363963622584312	0.10822137043513291	2	6	3	7	4.5	2.0615528128088303
46	1.0	0.7142857142857143	0.8620689655172413	0.7692307692307693	0.8363963622584312	0.10822137043513291	2	6	3	7	4.5	2.0615528128088303
47	1.0	0.7142857142857143	0.8620689655172413	0.7692307692307693	0.8363963622584312	0.10822137043513291	2	6	3	7	4.5	2.0615528128088303
48	1.0	0.7142857142857143	0.8620689655172413	0.7692307692307693	0.8363963622584312	0.10822137043513291	2	6	3	7	4.5	2.0615528128088303
49	1.0	0.7142857142857143	0.8620689655172413	0.7692307692307693	0.8363963622584312	0.10822137043513291	2	6	3	7	4.5	2.0615528128088303
50	1.0	0.7142857142857143	0.8620689655172413	0.7692307692307693	0.8363963622584312	0.10822137043513291	2	6	3	7	4.5	2.0615528128088303
51	1.0	0.7142857142857143	0.8620689655172413	0.7692307692307693	0.8363963622584312	0.10822137043513291	2	6	3	7	4.5	2.0615528128088303
52	1.0	0.7142857142857143	0.8620689655172413	0.7692307692307693	0.8363963622584312	0.10822137043513291	2	6	3	7	4.5	2.0615528128088303
53	1.0	0.7142857142857143	0.8620689655172413	0.7692307692307693	0.8363963622584312	0.10822137043513291	3	6	3	7	4.75	1.7853571071357126
54	0.9583333333333334	0.7241379310344828	0.8620689655172413	0.7692307692307693	0.8284427497789566	0.0899831094355083	3	5	3	7	4.5	1.6583123951777
55	0.96	0.7333333333333333	0.8666666666666667	0.7777777777777778	0.8344444444444444	0.08694400070884281	3	5	2	7	4.25	1.920286436967152
56	0.9615384615384616	0.7419354838709677	0.8709677419354839	0.7857142857142857	0.8400389932647997	0.08410437071126485	2	5	2	6	3.75	1.7853571071357126
57	0.9629629629629629	0.75	0.875	0.7931034482758621	0.8452666028097062	0.08144511710904606	3	6	3	6	4.5	1.5
58	0.9285714285714286	0.7272727272727273	0.8484848484848485	0.8	0.8260822510822512	0.07322826245680938	3	6	3	6	4.5	1.5
59	0.9310344827586207	0.7352941176470589	0.8529411764705882	0.8064516129032258	0.8314303474448734	0.07115091600958681	3	7	3	5	4.5	1.6583123951777
60	0.9333333333333333	0.7142857142857143	0.8571428571428571	0.8125	0.8293154761904762	0.07922859978984775	2	8	2	5	4.25	2.48746859276655
61	0.9354838709677419	0.6944444444444444	0.8611111111111112	0.8181818181818182	0.8273053111762789	0.08743666413602376	2	8	2	5	4.25	2.48746859276655
62	0.9375	0.7027027027027027	0.8648648648648649	0.8235294117647058	0.8321492448330683	0.08514664144865407	3	8	2	4	4.25	2.277608394786075
63	0.9090909090909091	0.7105263157894737	0.868421052631579	0.8285714285714286	0.8291524265208475	0.07416986871044376	3	7	2	4	4.0	1.8708286933869707
64	0.9090909090909091	0.717948717948718	0.8717948717948718	0.8333333333333334	0.833041958041958	0.07164455683216128	3	7	2	4	4.0	1.8708286933869707
65	0.9090909090909091	0.717948717948718	0.875	0.8333333333333334	0.8338432400932402	0.07209003198018496	4	7	2	4	4.25	1.7853571071357126
66	0.8823529411764706	0.725	0.8780487804878049	0.8378378378378378	0.8308098898755283	0.06350851079131552	4	7	2	3	4.0	1.8708286933869707
67	0.8857142857142857	0.7073170731707317	0.8809523809523809	0.8421052631578947	0.8290222507488232	0.07227385542935702	5	8	2	3	4.5	2.29128784747792
68	0.8611111111111112	0.7142857142857143	0.8809523809523809	0.8421052631578947	0.8246136173767753	0.06516196590557749	5	8	3	4	5.0	1.8708286933869707
69	0.8648648648648649	0.7209302325581395	0.8604651162790697	0.8205128205128205	0.8166932585537237	0.0579258694037341	5	7	3	5	5.0	1.4142135623730951
70	0.868421052631579	0.7272727272727273	0.8636363636363636	0.8	0.8148325358851676	0.0573155016886374	4	7	4	5	5.0	1.224744871391589
71	0.8717948717948718	0.7333333333333333	0.8444444444444444	0.8048780487804879	0.8136126745882843	0.0520980624029833	4	7	4	5	5.0	1.224744871391589
72	0.8717948717948718	0.7333333333333333	0.8444444444444444	0.8048780487804879	0.8136126745882843	0.0520980624029833	4	7	4	5	5.0	1.224744871391589
73	0.8717948717948718	0.7333333333333333	0.8444444444444444	0.8048780487804879	0.8136126745882843	0.0520980624029833	4	7	4	5	5.0	1.224744871391589
74	0.8717948717948718	0.7333333333333333	0.8444444444444444	0.8048780487804879	0.8136126745882843	0.0520980624029833	4	7	4	5	5.0	1.224744871391589
75	0.8717948717948718	0.7333333333333333	0.8444444444444444	0.8048780487804879	0.8136126745882843	0.0520980624029833	4	7	4	5	5.0	1.224744871391589
76	0.8717948717948718	0.7333333333333333	0.8444444444444444	0.8048780487804879	0.8136126745882843	0.0520980624029833	4	7	4	5	5.0	1.224744871391589
77	0.8717948717948718	0.7333333333333333	0.8444444444444444	0.8048780487804879	0.8136126745882843	0.0520980624029833	4	7	4	5	5.0	1.224744871391589
78	0.8717948717948718	0.7333333333333333	0.8444444444444444	0.8048780487804879	0.8136126745882843	0.0520980624029833	4	7	4	5	5.0	1.224744871391589
79	0.8717948717948718	0.7333333333333333	0.8444444444444444	0.8048780487804879	0.8136126745882843	0.0520980624029833	4	7	4	5	5.0	1.224744871391589
80	0.8717948717948718	0.7333333333333333	0.8444444444444444	0.8048780487804879	0.8136126745882843	0.0520980624029833	4	7	4	5	5.0	1.224744871391589
81	0.8717948717948718	0.7333333333333333	0.8444444444444444	0.8048780487804879	0.8136126745882843	0.0520980624029833	5	7	4	5	5.25	1.0897247358851685
82	0.85	0.7391304347826086	0.8478260869565217	0.8048780487804879	0.8104586426299045	0.04494079744672881	6	8	4	6	6.0	1.4142135623730951
83	0.8292682926829268	0.723404255319149	0.851063829787234	0.7857142857142857	0.7973626658758989	0.048752731410280144	7	8	3	6	6.0	1.8708286933869707
84	0.8095238095238095	0.7291666666666666	0.8541666666666666	0.7857142857142857	0.7946428571428571	0.04508707561768785	7	8	3	7	6.25	1.920286436967152
85	0.813953488372093	0.7346938775510204	0.8541666666666666	0.7674418604651163	0.7925639732637241	0.04536648465643866	7	7	3	7	6.0	1.7320508075688772
86	0.8181818181818182	0.74	0.8571428571428571	0.7674418604651163	0.7956916339474479	0.04522628940297749	8	7	3	8	6.5	2.0615528128088303
87	0.8	0.7450980392156863	0.86	0.75	0.7887745098039216	0.04639552450774026	8	7	4	8	6.75	1.6393596310755
88	0.8043478260869565	0.75	0.8431372549019608	0.7555555555555555	0.7882601591361182	0.03809113919305051	8	6	5	8	6.75	1.299038105676658
89	0.8085106382978723	0.7547169811320755	0.8269230769230769	0.7608695652173914	0.787755065392604	0.0307378921900734	7	6	6	7	6.5	0.5
90	0.8125	0.7592592592592593	0.8113207547169812	0.7659574468085106	0.7872593651961877	0.024768012488112758	8	7	6	7	7.0	0.7071067811865476
91	0.7959183673469388	0.7454545454545455	0.8148148148148148	0.7708333333333334	0.7817552652374081	0.02612737134164649	8	7	7	7	7.25	0.4330127018922193
92	0.8	0.75	0.8	0.7755102040816326	0.7813775510204082	0.020691590563156823	8	7	8	6	7.25	0.82915619758885
93	0.803921568627451	0.7543859649122807	0.7857142857142857	0.78	0.7810054548135044	0.017726601075567592	7	6	8	7	7.0	0.7071067811865476
94	0.8076923076923077	0.7586206896551724	0.7894736842105263	0.7647058823529411	0.7801231409777369	0.019669385402619727	8	6	8	7	7.25	0.82915619758885
95	0.7924528301886793	0.7627118644067796	0.7931034482758621	0.7692307692307693	0.7793747280255225	0.01360207190016035	8	6	7	8	7.25	0.82915619758885
96	0.7962962962962963	0.7666666666666667	0.7966101694915254	0.7547169811320755	0.7785725283966409	0.01837338512396326	8	5	7	8	7.0	1.224744871391589
97	0.8	0.7704918032786885	0.8	0.7592592592592593	0.782437765634487	0.01800564721282632	9	6	7	8	7.5	1.118033988749895
98	0.7857142857142857	0.7580645161290323	0.8032786885245902	0.7636363636363637	0.777673463501068	0.018040463963135283	9	6	6	7	7.0	1.224744871391589
