subject	FullScreenAttendFix_stair_mean	FullScreenAttendFix_stair_std	FullScreenAttendFix_perf_mean	FullScreenAttendFix_perf_std	FullScreenAttendBar_stair_mean	FullScreenAttendBar_stair_std	FullScreenAttendBar_perf_mean	FullScreenAttendBar_perf_std	GazeCenterAttendFix_stair_mean	GazeCenterAttendFix_stair_std	GazeCenterAttendFix_perf_mean	GazeCenterAttendFix_perf_std	GazeCenterAttendBar_stair_mean	GazeCenterAttendBar_stair_std	GazeCenterAttendBar_perf_mean	GazeCenterAttendBar_perf_std	GazeLeftAttendFix_stair_mean	GazeLeftAttendFix_stair_std	GazeLeftAttendFix_perf_mean	GazeLeftAttendFix_perf_std	GazeLeftAttendBar_stair_mean	GazeLeftAttendBar_stair_std	GazeLeftAttendBar_perf_mean	GazeLeftAttendBar_perf_std	GazeRightAttendFix_stair_mean	GazeRightAttendFix_stair_std	GazeRightAttendFix_perf_mean	GazeRightAttendFix_perf_std	GazeRightAttendBar_stair_mean	GazeRightAttendBar_stair_std	GazeRightAttendBar_perf_mean	GazeRightAttendBar_perf_std
sub-006	4.8933333333333335	0.825301291785141	0.7885003538288261	0.0343833301527999	8.021666666666667	0.8798374218507014	0.7464080989341475	0.07488913973232691	4.954918032786885	0.7547774027536895	0.7465253414390426	0.04168726241710648	5.647540983606557	0.9136679020331127	0.7813085581795363	0.04597196821801398	5.135245901639344	0.7328276843448396	0.7418216794679199	0.09840360989608166	6.778688524590164	1.1254310291367147	0.7905114517638632	0.04084445416834146	4.221311475409836	0.930029922680679	0.8418261603480115	0.044988492349776005	5.959016393442623	1.0433044993767544	0.8453411433435511	0.048709646811908626
