ecc_num	ecc_range_min	ecc_range_max	ecc_stair_mean	ecc_stair_std	ecc_perf_mean	ecc_perf_std
ecc1	0.0	2.25	8.109375	0.61812626390164	0.9239109923724774	0.040335023508549776
ecc2	2.25	4.5	8.0078125	0.5074517949704681	0.7591932417250021	0.09010014366509317
ecc3	4.5	6.75	8.1125	0.7343151571362257	0.7415021929824561	0.05180485918791932
ecc4	6.75	9.0	8.296875	0.5491026059626744	0.648076923076923	0.08873749228935915
